UniqueID,disbursed_amount,asset_cost,ltv,branch_id,supplier_id,manufacturer_id,Current_pincode_ID,Date.of.Birth,Employment.Type,DisbursalDate,State_ID,Employee_code_ID,MobileNo_Avl_Flag,Aadhar_flag,PAN_flag,VoterID_flag,Driving_flag,Passport_flag,PERFORM_CNS.SCORE,PERFORM_CNS.SCORE.DESCRIPTION,PRI.NO.OF.ACCTS,PRI.ACTIVE.ACCTS,PRI.OVERDUE.ACCTS,PRI.CURRENT.BALANCE,PRI.SANCTIONED.AMOUNT,PRI.DISBURSED.AMOUNT,SEC.NO.OF.ACCTS,SEC.ACTIVE.ACCTS,SEC.OVERDUE.ACCTS,SEC.CURRENT.BALANCE,SEC.SANCTIONED.AMOUNT,SEC.DISBURSED.AMOUNT,PRIMARY.INSTAL.AMT,SEC.INSTAL.AMT,NEW.ACCTS.IN.LAST.SIX.MONTHS,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,AVERAGE.ACCT.AGE,CREDIT.HISTORY.LENGTH,NO.OF_INQUIRIES,loan_default
521300,27529,66500,43.61,34,18680,45,1019,02-09-90,Self employed,20-09-18,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
558953,47349,66500,73.68,34,18680,45,1019,31-08-90,Salaried,05-10-18,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
504358,47349,66330,73.87,34,18680,45,1028,01-01-79,Self employed,14-09-18,6,1835,1,1,0,0,0,0,300,M-Very High Risk,1,1,1,29900,30000,30000,0,0,0,0,0,0,1620,0,0,0,2yrs 6mon,2yrs 6mon,0,0
588020,51553,64245,82.5,34,18680,45,1019,23-11-95,Salaried,19-10-18,6,1835,1,1,0,0,0,0,603,H-Medium Risk,1,0,0,0,0,0,0,0,0,0,0,0,1442,0,0,0,0yrs 10mon,0yrs 10mon,0,0
636949,36439,61504,61.78,34,18680,45,1019,10-11-89,Self employed,29-10-18,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
489209,29484,55702,55.65,34,18680,45,1030,12-10-92,Self employed,04-09-18,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
465526,41394,60640,70.91,34,18680,45,1019,30-05-82,Self employed,26-08-18,6,1835,1,1,0,0,0,0,832,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 1mon,1yrs 1mon,0,0
635998,48599,66245,75.48,34,18680,45,1070,01-06-96,Salaried,29-10-18,6,1835,1,1,0,0,0,0,630,H-Medium Risk,1,1,0,-367,0,0,0,0,0,0,0,0,0,0,0,0,4yrs 0mon,4yrs 0mon,0,0
461239,19574,60640,34.63,34,18680,45,1019,12-05-95,Self employed,24-08-18,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
505778,48349,65450,76.39,34,18680,45,1019,01-06-96,Salaried,14-09-18,6,1835,1,1,0,0,0,0,832,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0yrs 9mon,0yrs 9mon,0,1
541238,41394,66500,64.66,34,18680,45,1019,01-06-74,Salaried,27-09-18,6,1835,1,1,0,0,0,0,602,H-Medium Risk,8,2,0,273343,250000,250000,0,0,0,0,0,0,1267,0,0,0,1yrs 5mon,3yrs 6mon,0,0
589843,26779,64226,43.6,34,18680,45,1019,26-01-91,Salaried,20-10-18,6,1835,1,1,0,0,0,0,738,C-Very Low Risk,2,1,0,3973,7951,7951,0,0,0,0,0,0,3678,0,1,0,0yrs 6mon,0yrs 10mon,1,1
510981,46349,65450,73.34,34,18680,45,1019,13-02-90,Salaried,16-09-18,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
618097,49553,67430,75.63,34,18680,45,1027,22-09-96,Self employed,25-10-18,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
522479,50303,66500,78.2,34,18680,45,1027,13-02-92,Self employed,20-09-18,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
596281,53303,65610,83.83,34,18680,45,1028,01-06-73,Salaried,21-10-18,6,1835,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1563,0,0,0,0yrs 6mon,0yrs 6mon,0,0
636581,41394,65610,65.54,34,18680,45,1020,23-12-96,Salaried,29-10-18,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
481417,47349,60640,80.8,34,18680,45,1019,01-01-75,Self employed,31-08-18,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
580181,46599,64226,74.74,34,18680,45,1019,20-02-94,Salaried,15-10-18,6,1835,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,3428,0,0,0,0yrs 6mon,0yrs 6mon,0,0
489139,22574,60640,39.58,34,18680,45,1030,04-04-96,Salaried,04-09-18,6,1835,1,1,0,0,0,0,738,C-Very Low Risk,2,1,0,3646,10946,10946,0,0,0,0,0,0,3287,0,1,0,0yrs 5mon,0yrs 6mon,0,0
478418,43394,60640,74.21,34,18680,45,1028,30-09-93,Salaried,30-08-18,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
498618,44349,61654,74.61,34,18680,45,1019,01-01-73,Salaried,10-09-18,6,1835,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1314,0,0,0,0yrs 6mon,0yrs 6mon,0,0
597809,50303,64226,80.96,34,18680,45,1019,03-07-97,Salaried,22-10-18,6,1835,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,4930,20000,20000,0,0,0,0,0,0,0,0,1,0,0yrs 1mon,0yrs 1mon,0,0
497316,45349,60640,77.51,34,18680,45,1019,01-01-87,Self employed,10-09-18,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
595262,46599,64226,74.74,34,18680,45,1030,24-04-95,Salaried,21-10-18,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,1
449927,37439,54516,71.54,34,18680,45,1019,11-01-83,Salaried,20-08-18,6,1835,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1680,0,0,0,0yrs 6mon,0yrs 6mon,1,0
437967,41394,59300,72.51,34,18680,45,1019,01-06-77,Salaried,14-08-18,6,1835,1,1,0,0,0,0,627,H-Medium Risk,3,1,0,18664,28000,28000,0,0,0,0,0,0,2452,0,1,0,0yrs 5mon,1yrs 1mon,0,0
620796,51553,64226,82.52,34,18680,45,1025,02-02-85,Self employed,25-10-18,6,1835,1,1,0,0,0,0,684,E-Low Risk,4,2,0,804635,1411625,1411625,0,0,0,0,0,0,44794,0,0,0,2yrs 8mon,3yrs 11mon,0,1
515837,47349,61845,79.23,34,18680,45,1019,11-02-74,Salaried,18-09-18,6,1835,1,1,0,0,0,0,819,A-Very Low Risk,2,2,0,524732,700631,571904,0,0,0,0,0,0,6039,0,1,0,1yrs 11mon,3yrs 5mon,0,0
587842,46599,64095,74.89,34,18680,45,1019,17-12-96,Self employed,19-10-18,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
495483,32484,60640,56.07,34,18680,45,1027,01-06-80,Self employed,07-09-18,6,1835,1,0,0,1,0,0,392,K-High Risk,1,1,1,6237,56000,56000,0,0,0,0,0,0,0,0,0,1,2yrs 10mon,2yrs 10mon,0,0
579337,49553,66245,76.99,34,18680,45,1030,01-01-70,Salaried,15-10-18,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
596067,31484,67630,48.79,34,18680,45,1019,24-10-71,Self employed,21-10-18,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
426088,42394,60640,72.56,34,18680,45,1019,24-09-96,Self employed,07-08-18,6,1835,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,13628,15900,15900,0,0,0,0,0,0,2391,0,1,0,0yrs 1mon,0yrs 1mon,1,0
596540,52303,65610,82.3,34,18680,45,1019,12-05-64,Salaried,21-10-18,6,1835,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,5555,15200,15200,0,0,0,0,0,0,1267,0,0,0,4yrs 10mon,4yrs 10mon,0,0
460140,46349,57157,83.98,34,18680,45,1027,01-10-96,Salaried,23-08-18,6,1835,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1482,0,0,0,0yrs 6mon,0yrs 6mon,0,0
463471,37439,60640,64.31,34,18680,45,1019,01-06-67,Self employed,25-08-18,6,1835,1,1,0,0,0,0,687,E-Low Risk,4,2,0,241595,524379,524379,0,0,0,0,0,0,0,0,0,0,1yrs 8mon,3yrs 0mon,0,0
451638,42394,60640,72.56,34,18680,45,1019,01-01-72,Self employed,21-08-18,6,1835,1,1,0,0,0,0,14,Not Scored: Only a Guarantor,1,1,1,116600,158000,158000,0,0,0,0,0,0,0,0,0,0,2yrs 2mon,2yrs 2mon,0,0
478345,42394,60640,72.56,34,18680,45,1027,25-10-91,Salaried,30-08-18,6,1835,1,0,0,1,0,0,825,A-Very Low Risk,2,0,0,0,0,0,0,0,0,0,0,0,3491,0,0,1,0yrs 6mon,0yrs 6mon,1,0
579365,48599,66245,75.48,34,18680,45,1023,01-01-82,Salaried,15-10-18,6,1835,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,3,3,0,1508863,1345000,1345000,0,0,0,0,0,0,6745,0,2,0,0yrs 1mon,0yrs 1mon,1,0
595946,46599,64226,74.74,34,18680,45,1027,01-01-81,Salaried,21-10-18,6,1835,1,1,0,0,0,0,585,I-Medium Risk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2yrs 1mon,2yrs 1mon,0,1
595218,46599,64226,74.74,34,18680,45,1019,01-06-89,Self employed,21-10-18,6,1835,1,1,0,0,0,0,643,G-Low Risk,3,2,0,20862,470000,470000,0,0,0,0,0,0,19107,0,0,0,1yrs 1mon,2yrs 2mon,0,0
461457,47349,60640,80.8,34,18680,45,1030,18-06-94,Salaried,24-08-18,6,1835,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,3117,9353,9353,0,0,0,0,0,0,1559,0,1,0,0yrs 4mon,0yrs 4mon,1,0
648809,50553,66245,78.5,34,18680,45,1027,25-09-94,Salaried,31-10-18,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
595694,44599,66245,69.44,34,18680,45,1020,01-06-76,Self employed,21-10-18,6,1835,1,1,0,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 11mon,1yrs 11mon,0,0
451730,42394,60640,72.56,34,18680,45,1020,01-06-65,Self employed,21-08-18,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
514287,47349,61340,79.88,34,18680,45,1027,12-06-97,Salaried,18-09-18,6,1835,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
496918,28529,56000,53.57,34,18680,45,1019,27-01-82,Self employed,08-09-18,6,1835,1,1,0,0,0,0,727,D-Very Low Risk,7,2,0,1003590,998000,998000,0,0,0,0,0,0,0,0,0,0,0yrs 6mon,1yrs 0mon,0,0
590095,46599,64226,74.74,34,18680,45,1029,01-01-68,Self employed,20-10-18,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
637962,36439,64226,59.17,34,18680,45,1019,18-09-94,Self employed,29-10-18,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
644186,26529,64226,43.6,34,18680,45,1019,07-05-75,Self employed,30-10-18,6,1835,1,1,0,0,0,0,18,Not Scored: No Updates available in last 36 months,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2yrs 7mon,2yrs 7mon,0,0
636512,46599,64226,74.74,34,18680,45,1019,01-06-92,Self employed,29-10-18,6,1835,1,1,0,0,0,0,768,B-Very Low Risk,3,1,0,0,15600,15600,0,0,0,0,0,0,0,0,0,0,0yrs 10mon,1yrs 1mon,0,0
589852,47599,64226,76.29,34,18680,45,1029,01-01-86,Self employed,20-10-18,6,1835,1,1,0,0,0,0,14,Not Scored: Only a Guarantor,1,1,0,17378,112000,112000,0,0,0,0,0,0,0,0,0,0,2yrs 9mon,2yrs 9mon,0,1
589426,53553,67630,81.32,34,18680,45,1020,01-06-80,Self employed,19-10-18,6,1835,1,1,0,0,0,0,660,F-Low Risk,13,6,0,13020,189690,189690,0,0,0,0,0,0,15879,0,0,0,1yrs 2mon,3yrs 3mon,0,1
580255,51553,67630,78.37,34,18680,45,1019,01-01-89,Self employed,15-10-18,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
596426,42644,65610,67.06,34,18680,45,1020,15-12-76,Self employed,21-10-18,6,1835,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
613680,53578,64374,84.66,34,15118,45,1045,30-06-71,Self employed,24-10-18,6,864,1,1,0,0,0,0,628,H-Medium Risk,10,4,0,84125,127000,127000,0,0,0,0,0,0,11177,0,1,0,1yrs 2mon,2yrs 1mon,2,0
600315,48349,66283,73.93,34,15142,86,1045,11-06-70,Salaried,22-10-18,6,864,1,1,0,0,0,0,705,E-Low Risk,10,4,0,11848,58265,58265,0,0,0,0,0,0,12546,0,1,0,1yrs 4mon,3yrs 7mon,0,0
534598,53078,68351,79,34,15142,86,1060,04-06-95,Salaried,25-09-18,6,864,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
596205,57259,76504,75.81,34,15142,86,1050,27-08-93,Salaried,21-10-18,6,864,1,0,0,0,1,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1234,0,0,0,0yrs 6mon,0yrs 6mon,0,0
472651,43394,61865,72.74,34,15142,86,990,01-01-90,Self employed,29-08-18,6,864,1,0,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
538137,57505,68814,85,34,15142,86,1073,01-01-77,Self employed,26-09-18,6,864,1,1,0,0,0,0,680,F-Low Risk,8,6,0,78250,121049,121049,0,0,0,0,0,0,3966,0,6,0,0yrs 3mon,0yrs 9mon,1,0
588824,47349,65368,73.43,34,15142,86,1050,16-07-94,Salaried,19-10-18,6,864,1,1,0,0,0,0,738,C-Very Low Risk,3,1,0,6994,13990,13990,0,0,0,0,0,0,3701,0,2,0,0yrs 5mon,0yrs 6mon,2,0
429990,34939,63881,56.35,34,15142,86,978,29-12-79,Self employed,09-08-18,6,864,1,1,0,0,0,0,792,B-Very Low Risk,2,1,0,18665,32000,32000,0,0,0,0,0,0,0,0,1,0,1yrs 10mon,3yrs 7mon,0,0
451761,55513,63881,89.07,34,15142,86,1043,16-10-75,Self employed,21-08-18,6,864,1,1,0,0,0,0,651,F-Low Risk,13,8,0,340926,422390,427656,0,0,0,0,0,0,16646,0,4,0,0yrs 10mon,2yrs 0mon,0,0
500693,45849,65368,73.43,34,15142,86,974,22-03-68,Self employed,12-09-18,6,864,1,1,0,0,0,0,797,B-Very Low Risk,7,1,0,0,28890,28890,0,0,0,0,0,0,0,0,0,0,1yrs 7mon,4yrs 11mon,0,0
424541,48849,62165,80.43,34,15142,86,992,28-04-91,Salaried,06-08-18,6,864,1,0,0,0,0,1,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
524894,58759,66277,89.77,34,15142,86,1043,12-01-86,Self employed,21-09-18,6,864,1,1,0,0,0,0,710,D-Very Low Risk,3,3,0,17946,33546,33546,0,0,0,0,0,0,0,0,2,0,0yrs 4mon,1yrs 0mon,0,0
596627,39439,66283,60.35,34,15142,86,1045,05-05-93,Salaried,21-10-18,6,864,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
445417,48849,71618,69.81,34,15142,86,1046,09-01-96,Salaried,17-08-18,6,864,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
533395,43210,68630,64.11,34,15142,86,1043,06-06-71,Self employed,24-09-18,6,864,1,1,0,0,0,0,300,M-Very High Risk,11,8,2,1215548,1369093,1369093,0,0,0,0,0,0,27262,0,2,0,1yrs 4mon,3yrs 8mon,0,0
596325,48349,66283,73.93,34,15142,86,990,12-10-79,Self employed,21-10-18,6,864,1,1,0,0,0,0,733,D-Very Low Risk,4,3,0,0,31348,31348,0,0,0,0,0,0,0,0,0,0,0yrs 10mon,1yrs 7mon,0,0
621251,36439,69989,52.87,34,15142,86,1047,04-05-96,Self employed,25-10-18,6,864,1,1,0,0,0,0,726,D-Very Low Risk,24,4,0,39452,113880,113880,0,0,0,0,0,0,4581,0,3,0,0yrs 2mon,1yrs 1mon,0,0
582248,76079,103767,74.2,34,15142,86,1045,21-10-78,Salaried,16-10-18,6,864,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,1,53935,44000,44000,0,0,0,0,0,0,0,0,1,1,0yrs 1mon,0yrs 1mon,0,0
580299,55013,66283,84.49,34,15142,86,985,08-02-75,Salaried,15-10-18,6,864,1,1,0,0,0,0,738,C-Very Low Risk,3,3,0,6994,31925,31925,0,0,0,0,0,0,0,0,1,0,0yrs 9mon,1yrs 0mon,0,0
428548,53578,61865,88.9,34,15142,86,1045,16-12-91,Salaried,08-08-18,6,864,1,1,0,0,0,0,774,B-Very Low Risk,2,1,0,7964,46100,46100,0,0,0,0,0,0,2815,0,0,0,1yrs 7mon,2yrs 8mon,0,0
600792,47349,65162,73.66,34,15142,86,1030,01-01-88,Salaried,22-10-18,6,864,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
580016,59235,70927,85,34,15142,86,1043,16-09-82,Self employed,15-10-18,6,864,1,1,0,0,0,0,738,C-Very Low Risk,7,3,0,77106,105000,105000,0,0,0,0,0,0,14002,0,2,0,1yrs 2mon,2yrs 1mon,2,0
613406,33584,57941,58.85,34,15142,86,1043,31-07-89,Salaried,24-10-18,6,864,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
469847,33739,61866,57.06,34,15142,86,1045,06-06-84,Salaried,28-08-18,6,864,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,60966,100000,100000,0,0,0,0,0,0,0,0,0,0,0yrs 6mon,0yrs 6mon,0,0
621209,55213,71394,78.72,34,15142,86,1043,11-06-92,Salaried,25-10-18,6,864,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,0
580383,44394,68309,65.88,34,15142,86,1043,03-05-74,Salaried,15-10-18,6,864,1,1,0,0,0,0,796,B-Very Low Risk,4,3,0,372880,549434,500552,0,0,0,0,0,0,0,0,1,0,0yrs 11mon,1yrs 3mon,0,0
548347,40394,65368,62.72,34,15142,86,975,01-08-89,Self employed,29-09-18,6,864,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
581628,61213,70459,87.99,34,15142,86,990,29-03-91,Salaried,16-10-18,6,864,1,1,0,0,0,0,825,A-Very Low Risk,2,0,0,0,0,0,0,0,0,0,0,0,1714,0,0,0,1yrs 10mon,3yrs 2mon,0,0
595490,58459,72865,81.25,34,15142,86,1045,25-04-87,Salaried,21-10-18,6,864,1,1,0,0,0,0,611,H-Medium Risk,5,4,0,77309,163762,137617,0,0,0,0,0,0,0,0,2,0,2yrs 8mon,6yrs 10mon,0,0
582173,47349,66283,72.42,34,15142,86,1045,25-06-80,Salaried,16-10-18,6,864,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
445474,47849,61865,79.2,34,15142,86,1042,01-06-73,Self employed,17-08-18,6,864,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
442769,35939,61865,59.81,34,15142,86,1043,01-06-76,Self employed,16-08-18,6,864,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1149,0,0,0,0yrs 6mon,0yrs 6mon,0,0
595503,34939,66283,53.56,34,15142,86,1043,05-01-83,Salaried,21-10-18,6,864,1,1,0,0,0,0,771,B-Very Low Risk,1,1,0,990091,1000000,1000000,0,0,0,0,0,0,0,0,0,0,0yrs 7mon,0yrs 7mon,0,0
642710,49349,66320,75.39,34,15142,86,1050,28-08-85,Salaried,30-10-18,6,864,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
535905,37941,69748,57.35,34,15142,86,1043,05-04-92,Self employed,25-09-18,6,864,1,1,0,0,0,0,708,D-Very Low Risk,12,2,0,63097,87490,87490,0,0,0,0,0,0,5389,0,1,0,0yrs 8mon,1yrs 2mon,1,0
469016,46049,61865,77.27,34,15142,86,1043,26-11-57,Self employed,28-08-18,6,864,1,1,0,0,0,0,18,Not Scored: No Updates available in last 36 months,3,0,0,0,0,0,0,0,0,0,0,0,7638,0,0,0,3yrs 8mon,6yrs 3mon,0,0
580370,48949,68309,72.61,34,15142,86,1047,21-04-84,Self employed,15-10-18,6,864,1,1,0,0,0,0,656,F-Low Risk,11,6,0,90828,375780,375780,0,0,0,0,0,0,0,0,3,0,1yrs 1mon,4yrs 5mon,0,1
453142,50603,61865,83.73,34,15142,86,1044,10-12-91,Self employed,21-08-18,6,864,1,1,0,0,0,0,586,I-Medium Risk,5,1,0,0,0,0,0,0,0,0,0,0,4608,0,1,0,1yrs 1mon,2yrs 6mon,0,0
472895,49303,64181,79.46,34,15142,86,1043,01-06-63,Self employed,29-08-18,6,864,1,0,0,1,0,0,708,D-Very Low Risk,2,1,0,242336,422571,422571,0,0,0,0,0,0,29,0,0,0,1yrs 3mon,1yrs 11mon,0,0
442584,47849,61865,79.2,34,15142,86,985,26-04-91,Salaried,16-08-18,6,864,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,10271,10271,10271,0,0,0,0,0,0,1789,0,1,0,0yrs 0mon,0yrs 0mon,1,1
642460,51303,65783,79.05,34,15142,86,990,01-06-62,Salaried,30-10-18,6,864,1,1,0,0,0,0,671,F-Low Risk,8,6,2,1379425,2010458,2010458,0,0,0,0,0,0,0,0,2,0,1yrs 3mon,3yrs 8mon,0,0
613955,39439,68309,58.56,34,15142,86,1043,06-01-93,Salaried,24-10-18,6,864,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
595811,52303,66543,79.65,34,15142,86,1044,08-02-80,Self employed,21-10-18,6,864,1,0,0,0,1,0,839,A-Very Low Risk,2,0,0,0,0,0,0,0,0,0,0,0,2950,0,0,0,0yrs 7mon,0yrs 11mon,0,0
508035,47649,65368,73.89,34,15142,86,1043,01-06-62,Self employed,15-09-18,6,864,1,1,0,0,0,0,18,Not Scored: No Updates available in last 36 months,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2yrs 6mon,2yrs 6mon,0,0
498218,55059,65368,87.5,34,15142,86,1047,12-04-62,Self employed,10-09-18,6,864,1,1,0,0,0,0,749,C-Very Low Risk,11,4,0,92779,540099,540099,0,0,0,0,0,0,15240,0,1,0,1yrs 10mon,4yrs 10mon,0,0
596385,56481,67320,85,34,15142,86,984,23-11-70,Self employed,21-10-18,6,864,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
614241,51603,58478,89.44,34,15142,86,1043,30-07-94,Self employed,24-10-18,6,864,1,1,0,0,0,0,825,A-Very Low Risk,2,0,0,0,0,0,0,0,0,0,0,0,2685,0,0,0,0yrs 6mon,0yrs 7mon,0,0
500684,49803,65368,79.55,34,15142,86,1045,30-11-69,Self employed,11-09-18,6,864,1,1,0,0,0,0,738,C-Very Low Risk,4,2,0,29664,62555,62555,0,0,0,0,0,0,0,0,0,0,1yrs 1mon,1yrs 9mon,0,0
428488,52803,68413,78.93,34,15142,86,1043,01-01-63,Self employed,08-08-18,6,864,1,1,0,0,0,0,650,G-Low Risk,4,2,0,482320,830000,830000,0,0,0,0,0,0,11500,0,0,0,2yrs 7mon,5yrs 2mon,0,0
443240,53803,62034,88.66,34,15142,86,1045,01-01-72,Self employed,17-08-18,6,864,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
493605,56759,67151,87.86,34,15142,86,984,01-01-75,Salaried,06-09-18,6,864,1,0,0,1,0,0,825,A-Very Low Risk,3,0,0,0,0,0,0,0,0,0,0,0,5010,0,0,0,0yrs 9mon,1yrs 3mon,0,0
445734,44645,66168,69.52,34,15142,86,1043,01-10-62,Salaried,17-08-18,6,864,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
